source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,chart_path,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,matches_guided_impulse_profile,guided_profile_match_score,guided_profile_reasons,guided_profile_failures,guided_profile_critical_failures,near_miss_reason,phase252_candidate_action,phase252_reason
2.4.2_context_quality,abc_forex_gbpusd_h1_abc_003,abc_forex_gbpusd_h1_abc_003,abc_correction,abc,Forex Majors,GBPUSD.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,35.0,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.0037355714285713,0.0014524285714285,positive,H4,bearish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\036_abc_forex_gbpusd_h1_abc_003.png,,24,exclude,H1/H4 auxiliary; major as context/higher degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; htf_useful_only_if_soft; EWO partially supports role,ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.00145243; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\036_abc_forex_gbpusd_h1_abc_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,19,EMA acceptable (ema_partial_or_neutral); HTF acceptable (correction_against_htf); EWO compatible (partially_supports); wave5 documented (not_available),not impulse (abc_correction); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=experimental; phase23_decision=; score/bucket=24.0/exclude; context risk=context_should_not_rescue_count,not impulse (abc_correction); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_forex_audjpy_h1_minor_impulse_007,near_miss_forex_audjpy_h1_minor_impulse_007,ambiguous,near_miss,Forex Majors,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,2,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_should_not_rescue_count,conflict_with_htf,60.0,misleading,noisy,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.1708285714285864,0.258957142857156,positive,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,,0,exclude,H1/H4 auxiliary,minor substructure only; low visual quality 2; EMA context -8: misleading; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=positive; end_ewo_slope=0.258957,4,ema_noisy_or_misleading,-8,conflict_suspicious,-8,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,no,Excluded by previous audit or guided score.,do_not_search,no,3,wave5 documented (truncated_fifth_candidate),not impulse (ambiguous); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is minor; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EMA problematic (ema_noisy_or_misleading); HTF suspicious (conflict_suspicious); EWO not supportive (unclear),not impulse (ambiguous); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_metals_xagusd_h1_minor_impulse_002,near_miss_metals_xagusd_h1_minor_impulse_002,ambiguous,near_miss,Metals,XAGUSD.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,2,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_should_not_rescue_count,impulse_with_htf,45.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,below_band,no_transition,-2.649671428571424,1.341300000000018,negative,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,,3,exclude,H1/H4 auxiliary; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,minor substructure only; low visual quality 2; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=1.3413,0,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,no,Excluded by previous audit or guided score.,do_not_search,no,19,EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (truncated_fifth_candidate),not impulse (ambiguous); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is minor; allowed_use=experimental; phase23_decision=; score/bucket=3.0/exclude; context risk=context_should_not_rescue_count,not impulse (ambiguous); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,near_miss_index_aus200_h1_major_impulse_006,near_miss_index_aus200_h1_major_impulse_006,invalid_or_negative,near_miss,Index,AUS200,H1,major,bearish,auxiliary_h1_h4,,experimental,,,2,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_should_not_rescue_count,impulse_with_htf,45.0,partially_useful,useful_for_wave_role,useful_regime_filter,do_not_use_as_rule,inside_band,no_transition,61.59285714285579,-19.460000000000942,positive,H4,bearish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\045_near_miss_index_aus200_h1_major_impulse_006.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role,low visual quality 2; invalid_or_negative structure; EMA context -1: partially_useful; inside_ema_band_adds_ambiguity; wave5 provisional: truncated_fifth_candidate; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=-19.46,0,ema_partial_or_neutral,-1,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\045_near_miss_index_aus200_h1_major_impulse_006.png,no,Excluded by previous audit or guided score.,do_not_search,no,19,EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); EWO compatible (supports_wave_role); wave5 documented (truncated_fifth_candidate),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h1_intermediate_impulse_001,hard_invalid_forex_audjpy_h1_intermediate_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,60.0,partially_useful,useful_for_wave_role,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,,0,exclude,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +2: partially_useful; EWO supports wave role,invalid_or_negative structure; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=0.148643,0,ema_partial_or_neutral,2,conflict_suspicious,-8,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,29,degree=intermediate; EMA acceptable (ema_partial_or_neutral); EWO compatible (supports_wave_role); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; HTF suspicious (conflict_suspicious),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_metals_xagusd_h1_intermediate_impulse_001,hard_invalid_metals_xagusd_h1_intermediate_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,useful_trend_context,useful_for_wave_role,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,mixed_or_unclear,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,,0,exclude,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +4: correction_against_htf; useful_transition_context; EWO supports wave role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-2.1054,0,ema_supports_context,4,correction_against_htf,4,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,34,degree=intermediate; EMA acceptable (ema_supports_context); HTF acceptable (correction_against_htf); EWO compatible (supports_wave_role); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_index_aus200_h1_intermediate_impulse_001,hard_invalid_index_aus200_h1_intermediate_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,above_band,no_transition,-9.80999999999949,26.144285714284702,negative,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,,0,exclude,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=26.1443,0,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,34,degree=intermediate; EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h1_minor_impulse_001,hard_invalid_forex_audjpy_h1_minor_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,partially_useful,noisy,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,0.5365142857142899,0.0786857142857115,positive,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,,0,exclude,H1/H4 auxiliary; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; useful_regime_filter,minor substructure only; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=positive; end_ewo_slope=0.0786857,4,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,13,EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is minor; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; EWO not supportive (unclear),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_index_aus200_h1_minor_impulse_001,hard_invalid_index_aus200_h1_minor_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,above_band,no_transition,-9.80999999999949,26.144285714284702,negative,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h1_minor_impulse_001.png,,0,exclude,H1/H4 auxiliary; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,minor substructure only; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=26.1443,0,ema_partial_or_neutral,2,impulse_with_htf,6,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h1_minor_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,19,EMA acceptable (ema_partial_or_neutral); HTF acceptable (impulse_with_htf); EWO compatible (partially_supports); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is minor; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_forex_audjpy_h1_major_impulse_001,hard_invalid_forex_audjpy_h1_major_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,60.0,partially_useful,useful_for_wave_role,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,bullish_alignment,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +2: partially_useful; EWO supports wave role,invalid_or_negative structure; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=0.148643,0,ema_partial_or_neutral,2,conflict_suspicious,-8,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h1_major_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,14,EMA acceptable (ema_partial_or_neutral); EWO compatible (supports_wave_role); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; HTF suspicious (conflict_suspicious),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_metals_xagusd_h1_major_impulse_001,hard_invalid_metals_xagusd_h1_major_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H1,major,bearish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,35.0,useful_trend_context,useful_for_wave_role,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-1.83484285714286,0.1589000000000027,negative,H4,mixed_or_unclear,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +4: correction_against_htf; useful_transition_context; EWO supports wave role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=0.1589,0,ema_supports_context,4,correction_against_htf,4,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h1_major_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,19,EMA acceptable (ema_supports_context); HTF acceptable (correction_against_htf); EWO compatible (supports_wave_role); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count,not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.2_context_quality,hard_invalid_index_aus200_h1_major_impulse_001,hard_invalid_index_aus200_h1_major_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,major,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,45.0,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,below_band,no_transition,29.318571428570067,15.969999999999343,positive,H4,mixed_or_unclear,True,,,,,,True,,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\054_hard_invalid_index_aus200_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +2: partially_useful; EWO partially supports role,invalid_or_negative structure; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=15.97,0,ema_partial_or_neutral,2,conflict_suspicious,-8,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\054_hard_invalid_index_aus200_h1_major_impulse_001.png,no,Excluded by previous audit or guided score.,do_not_search,no,14,EMA acceptable (ema_partial_or_neutral); EWO compatible (partially_supports); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=experimental; phase23_decision=; score/bucket=0.0/exclude; context risk=context_should_not_rescue_count; HTF suspicious (conflict_suspicious),not impulse (invalid_or_negative); context risk=context_should_not_rescue_count; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_metals_xagusd_h4_intermediate_abc_003,abc_metals_xagusd_h4_intermediate_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,51,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h4_intermediate_abc_005,abc_forex_audjpy_h4_intermediate_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,direct_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,51,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
